SK_ID_CURR,TARGET
152205,0
286308,1
194616,0
352033,0
347009,0
122201,0
445374,1
440956,0
279515,0
304297,0
325904,0
285644,0
279973,0
257923,0
314223,0
354475,0
322352,0
362006,1
215138,0
433301,0
148201,0
134120,0
411512,0
373502,0
440820,0
144713,0
293594,0
361704,0
188408,0
372394,0
425623,0
140723,0
274596,0
185412,0
167011,0
361068,0
338672,0
107822,0
280421,0
112480,0
385489,0
188229,1
260236,1
351278,0
347260,0
372779,0
244287,0
137863,0
438900,0
233242,0
388512,0
432196,0
212587,0
204002,0
215445,0
379409,0
428266,0
441143,0
400351,0
363524,0
270535,0
331731,0
319509,0
352654,0
171085,1
111788,0
148839,0
385067,0
238839,0
154106,0
168334,0
455681,1
109121,0
297674,1
187780,0
379232,0
327349,0
352235,0
447971,0
285411,0
378964,0
436624,0
197665,0
316288,0
410490,0
282168,0
265675,0
173148,0
436913,0
137129,0
431485,0
447533,0
405603,0
268287,0
281611,0
280786,0
389447,0
337119,0
204380,0
193765,0
358618,0
210272,0
172177,0
310444,1
134446,0
410665,0
295432,0
294109,0
113275,0
211762,1
100975,0
451602,0
117505,0
267863,0
173856,1
163631,0
271950,1
401432,0
308019,0
167085,0
416993,0
227289,0
391261,0
127093,0
432839,0
325924,0
135629,0
316994,0
264219,0
284535,0
272546,0
235391,0
449167,0
232954,0
184383,0
160393,0
416117,0
150620,0
220935,0
353024,0
100153,0
168834,0
435804,0
443944,0
295954,0
263855,0
147924,0
426182,0
258290,0
187210,0
335124,0
162877,1
421887,0
124644,0
415312,0
427373,0
149329,0
244828,0
156637,0
342121,0
278680,0
150137,0
178987,0
278855,0
246494,0
260141,0
445619,0
250232,0
371233,0
322849,1
412784,0
235550,0
248070,0
278035,0
351713,0
101015,0
161463,0
280306,0
252148,0
199056,0
181442,0
449377,1
266211,0
109800,0
414650,0
187129,0
283733,0
155811,0
300490,0
201550,1
287375,0
216000,0
276148,0
305900,0
119936,0
315873,0
197497,0
306358,0
221251,0
183804,0
317981,0
380528,0
100329,0
253592,0
127987,0
328697,0
251473,0
299522,0
133695,0
408764,0
441983,0
132407,1
143092,0
380661,0
115701,0
445791,0
113668,1
114539,0
313445,0
330093,1
123558,1
302740,1
116105,0
432833,0
137440,0
304393,0
199279,0
181784,0
249737,1
224604,0
313258,0
141585,0
104185,0
103795,0
432600,0
106022,1
198407,0
126640,0
212666,1
441498,0
367524,1
377053,0
421583,0
240977,0
320139,0
279635,0
135960,0
194922,0
324425,1
455985,1
404408,0
354961,0
202403,0
145958,0
222485,1
255765,0
328461,0
228511,0
421914,0
400458,0
211256,0
380922,0
219722,0
238086,0
202132,0
351558,0
276460,0
132240,0
300963,0
426264,0
190813,0
366302,0
237070,0
304317,0
375630,0
186301,0
148324,0
356600,0
375124,0
171342,0
455670,0
318478,0
147376,0
235996,0
303023,0
181440,0
126418,0
153305,0
265283,0
300228,0
234073,0
442341,0
153790,0
428369,0
391005,0
454032,0
392830,0
219649,0
220673,0
447035,0
282738,0
338422,0
292897,0
377149,0
397262,0
384638,0
430733,0
413586,0
101187,0
122161,0
107300,0
454194,0
416420,0
168632,0
100696,0
181302,0
430427,0
163037,0
182581,0
262217,0
223803,0
117408,0
346466,0
182009,0
228480,0
247675,0
316406,0
438323,1
199845,0
257416,0
311512,0
317400,0
371362,0
269331,0
116123,0
299108,0
300554,0
408753,0
434102,0
367143,1
268017,0
405802,0
267575,0
110424,0
207466,0
128497,0
375193,0
151684,0
137659,0
417318,0
293006,0
100040,0
331501,0
145380,0
336207,0
440587,0
191168,0
210703,0
334318,0
382486,0
291720,0
207613,0
112741,0
172189,0
178752,0
317448,0
284783,0
285164,1
439143,0
320304,1
181594,0
304867,0
176318,0
317092,1
455687,0
385334,0
400336,0
241257,0
353780,0
378567,0
425263,0
420326,0
448804,0
281832,0
354970,0
382568,0
163036,0
428892,0
387239,1
189777,0
169026,0
339918,0
291304,0
232087,0
429672,0
378490,0
405111,0
387381,0
153200,0
258256,0
231860,0
423781,0
388384,0
362087,0
321966,0
215715,1
171461,0
164917,0
120419,0
318273,0
231388,0
376682,0
218630,0
382018,0
143590,0
105885,1
207161,0
383630,0
270683,0
424048,0
176102,0
291119,0
171797,0
404905,0
360272,0
230943,0
210433,0
410284,0
342152,0
246893,0
442096,0
337936,0
198801,0
245732,0
164245,0
137731,0
162465,0
303640,0
312056,0
153606,0
364013,0
160313,0
188927,0
299915,1
324311,0
356380,0
175144,0
443439,0
268076,0
371271,0
375842,0
179485,1
235513,0
273751,0
325379,0
147348,0
303965,0
236484,0
132671,0
364214,1
321002,0
366107,0
319740,0
150044,0
126928,0
314088,0
117203,0
435213,0
369907,0
294253,0
320452,0
341494,0
405631,0
248384,0
212027,0
163061,0
234317,0
181625,0
119880,0
317314,0
300264,0
184753,0
264346,1
306436,0
376452,0
111867,0
341397,0
183682,0
232464,0
308796,0
272813,0
431001,0
323842,0
147725,1
321320,1
425209,1
217289,0
213966,0
247686,0
326332,0
123244,0
121516,0
338640,0
276323,0
334651,0
373371,0
454976,0
439243,0
429572,0
167754,0
232844,0
327452,0
336370,0
129327,0
154980,0
360115,0
328212,0
271438,0
413516,0
349850,0
226084,0
145860,0
294971,0
166130,0
182954,0
394947,0
245909,0
249948,0
292668,0
169171,0
140319,0
442475,0
236102,0
263501,0
350941,0
422327,1
296571,0
196929,0
200808,0
145173,0
339238,0
124446,0
408542,0
220239,0
361081,0
193353,1
393509,0
437789,0
210230,0
355627,0
189513,0
105017,0
422427,0
302441,0
231287,0
273277,0
232421,0
259197,0
389004,0
243670,0
293806,0
410436,0
346532,0
116732,0
423072,1
302150,0
376077,0
140203,0
270396,0
385461,0
359230,0
253390,0
150536,0
296977,0
249985,0
349469,0
144724,0
227795,1
234459,1
361997,0
359647,0
375620,0
346107,1
175902,0
403180,0
130746,0
132217,0
206122,0
129540,0
403486,0
424037,1
371280,1
175341,0
273938,0
113208,0
411372,0
226329,0
428203,0
134816,0
387139,0
219332,0
416841,0
312775,0
209809,0
445396,0
426788,1
259581,0
157057,0
117828,0
397518,0
273902,0
191437,0
415358,0
332187,0
455334,0
101240,0
166333,0
402572,0
176479,0
307605,0
180782,0
214427,0
345533,0
403990,1
397691,0
224885,0
116270,0
287967,0
123021,0
219168,0
275507,0
116678,0
240471,0
330600,0
364621,0
310267,0
374266,0
186998,0
295249,0
364062,0
276320,0
207242,0
205947,0
271183,0
270210,0
308975,0
163249,0
141901,0
353856,0
135831,0
306688,0
245914,1
254449,0
203993,0
175062,0
231854,0
150975,0
316558,0
234733,0
337568,0
126749,0
350416,0
400246,0
331368,0
248491,0
174190,0
346935,1
136055,0
135939,0
280338,0
417092,0
391349,0
341694,1
151431,0
372339,1
211610,1
195857,0
214877,0
296030,0
260278,0
159392,0
267383,0
203445,0
438119,0
137859,0
114024,0
169219,0
350704,0
173753,0
422806,1
399776,0
315160,0
170472,1
124993,0
126938,0
393428,0
179614,0
362136,0
411530,0
426142,0
179443,0
395510,0
253539,0
369022,1
379685,0
185182,0
327073,0
250923,0
396115,0
403178,0
293957,0
249024,0
399784,0
188817,0
261803,0
420011,0
198326,0
142664,0
454077,0
370461,0
248614,0
407501,0
384002,0
370744,0
319903,0
191983,0
140048,0
395754,0
287620,0
332220,0
317796,0
270735,0
139657,0
220373,0
433782,0
146697,0
376822,0
454232,0
455947,0
118706,0
101185,0
238141,0
369023,0
375658,0
268631,0
327177,0
299873,0
123735,0
389757,0
362630,0
117472,0
258709,0
397173,0
331744,0
120705,0
409733,0
249814,0
234854,0
411405,0
308010,0
330698,0
344461,0
394204,0
119511,0
406091,0
449798,0
166967,0
434792,0
307128,1
179801,0
208204,0
344537,0
126649,0
378523,0
257430,0
286392,0
393241,0
378508,0
436289,0
350239,0
108401,0
337130,0
402893,0
206783,0
247980,0
187120,0
416933,1
330935,0
220675,1
191865,0
104550,0
100257,0
212139,0
439237,0
320735,1
150385,0
354220,0
292816,0
115282,0
433713,0
354517,0
265872,0
220778,0
405159,0
215696,0
393142,0
148988,0
233840,0
123825,0
453726,0
371077,0
287332,0
285048,0
142058,0
221645,0
121653,0
136038,0
157142,0
275164,0
159939,0
415679,0
235538,0
361165,0
377672,0
338942,0
425751,0
347598,0
381234,0
454373,0
247981,0
453577,0
138981,0
237581,0
395141,0
333374,0
318586,0
189221,0
302493,0
449563,0
343017,0
409712,0
360868,0
396976,0
197354,0
321582,0
358908,0
302965,0
163087,0
411735,0
212043,0
106404,0
409962,0
121759,0
324687,0
406103,0
257014,0
455548,0
441465,0
122532,0
428352,0
114518,0
243147,0
320481,0
383743,0
203073,0
216178,0
246067,1
351211,0
265702,0
299011,0
443192,0
241442,0
185284,0
380208,0
260355,0
102362,0
183746,0
374516,0
322577,0
348472,0
337289,0
153963,0
392387,0
128634,0
207946,0
259498,0
311513,0
277041,0
307316,0
145499,0
374190,0
358184,0
334048,0
426968,0
104413,0
409177,0
247191,0
191948,0
399405,0
378492,0
208703,0
200530,0
256864,0
443163,0
327827,0
217089,0
448073,0
335731,0
350391,0
131572,0
104105,0
135364,0
430603,0
231404,0
396642,0
301000,0
259686,0
146422,0
324284,0
326333,0
368747,0
451931,0
353095,0
327385,1
310984,0
399769,0
213187,0
127524,1
138630,0
426027,0
416063,0
295062,0
345936,0
115794,0
416723,0
423787,0
320668,0
207386,0
377991,0
263094,0
142212,0
209854,0
290356,0
170185,0
112653,0
202176,1
432126,0
427559,0
448767,0
233773,0
157622,0
103923,0
343570,0
138802,0
192484,0
370152,0
313819,0
102726,0
416914,0
346222,0
126952,0
262617,0
373109,0
292970,0
347044,0
422294,0
413413,0
260372,0
153896,0
201773,0
296619,0
135760,0
392973,0
236935,0
306671,0
141451,0
262072,0
366758,0
274915,0
449919,1
455084,0
352840,0
116145,0
436390,1
169317,0
375641,0
338956,0
408047,0
291685,0
209063,0
447774,0
122068,0
279381,0
243729,0
134184,0
204550,0
115319,1
318596,0
157404,0
259926,0
103853,0
299219,0
223356,0
115408,0
102082,0
292965,0
233939,0
426137,0
449898,0
168052,0
178884,0
123947,0
438359,1
153182,0
362806,0
114163,0
394886,0
445821,0
336828,0
346192,0
221306,0
251798,0
197920,0
128643,0
133848,0
429455,0
447791,0
124799,1
230796,0
441603,0
137370,0
276112,0
335730,0
186043,0
105783,0
326222,0
257067,0
246954,0
382268,0
264884,1
291741,0
218183,0
367468,0
372735,0
156949,0
228709,0
406894,1
353982,0
135038,0
127106,0
301273,0
381973,1
344733,0
244328,0
302315,0
425064,0
145200,1
347183,0
274059,0
132752,0
349840,0
408685,0
283582,0
218260,0
131281,0
402758,0
398536,0
108575,0
422212,0
290825,0
389135,0
215006,0
415657,0
361840,1
376761,0
390869,0
422906,0
274919,0
168157,0
207331,0
326600,0
144566,0
368688,0
210008,0
419718,0
108178,0
249614,0
107935,0
178186,0
430551,0
233776,0
299526,0
227455,0
342047,0
224759,0
419277,0
209033,0
263494,0
238349,0
376028,0
229892,1
428910,0
309430,0
172130,0
210096,0
258752,1
353358,0
240981,0
105073,0
186559,0
313289,0
206942,0
408879,0
312484,0
254539,0
451337,0
224791,0
328518,0
131158,0
198201,0
110278,0
373719,0
392130,0
321288,0
190864,0
210857,0
158179,0
408018,0
255817,0
232399,0
192473,0
337212,0
233477,0
232746,0
346740,1
114606,0
279726,0
324449,0
434659,0
127806,0
377705,0
404943,0
292050,0
305001,0
205531,0
348511,0
156397,0
407975,0
368785,0
228016,0
153188,0
410445,0
264320,1
203976,0
216454,0
332811,0
449940,0
280425,0
171389,1
434577,0
345322,0
443215,0
154834,0
177286,0
382997,0
108128,0
454062,0
325202,0
274949,0
322159,0
330488,0
146604,0
152353,0
433707,0
296430,0
234266,0
356156,0
238146,0
106734,1
266005,0
300753,0
445608,0
277740,0
386111,0
152527,0
237482,0
308364,0
311031,0
297580,1
182889,0
345793,0
291775,0
124450,0
338704,0
428392,0
200165,0
413753,0
140936,0
198749,0
450064,0
418594,0
202763,0
154262,0
362666,0
245284,0
432020,0
168982,0
132753,0
386908,0
444224,0
293052,1
449486,0
249141,0
433438,0
292522,0
397430,1
332141,0
184682,0
240842,0
359667,0
268388,0
175224,0
275624,0
178303,0
387032,0
163776,0
370776,0
256898,0
217746,0
346265,0
385576,1
211644,0
224537,0
367733,0
164401,0
137482,0
243061,0
318005,0
151618,0
368873,0
313023,0
154798,0
443481,0
267216,0
238380,0
443896,0
101484,1
356961,0
267039,0
280835,0
403592,0
350528,1
290797,0
252400,0
281072,0
193509,1
221908,0
137957,1
250285,0
299483,0
146312,0
206493,0
213241,0
361620,0
170667,0
262087,0
192516,0
105449,0
420646,0
281582,0
430299,0
158502,0
180680,0
305791,0
163956,1
370487,0
373976,0
311658,0
181138,0
253979,0
424971,1
219331,0
422899,0
319882,0
315065,0
370309,0
263878,0
318771,0
217947,0
156210,0
429326,0
143582,0
321635,0
372064,0
194403,0
284942,0
153266,0
327140,0
402835,0
448395,0
173830,0
145438,0
390897,0
248847,0
334837,0
406157,0
187013,0
438399,0
345201,0
136735,0
448183,0
438325,0
141171,0
364300,0
293795,0
415241,1
409702,0
456094,0
149250,0
284090,0
183030,0
246133,0
179444,0
376659,0
455102,0
243521,0
106266,0
307041,0
289677,1
310958,0
365229,0
178451,0
351646,0
184704,0
409362,0
259642,0
204269,0
207661,0
358054,0
173901,0
223122,0
313777,0
325917,0
303467,0
309628,0
415993,0
231332,0
414565,0
117339,1
260425,0
154978,0
300593,0
284976,0
398526,0
191198,0
304476,0
359039,0
154130,0
269199,0
279570,0
390816,0
455715,0
294786,0
383571,0
237085,0
237293,0
183639,0
152814,0
311906,0
421511,0
361015,0
393540,0
385803,0
345358,0
109473,0
352737,0
406758,0
129819,0
222412,0
426815,0
293079,0
400674,1
352731,0
377164,0
136217,0
181475,0
443058,0
351343,0
273003,0
405596,0
284819,0
106554,0
133854,0
430453,0
311740,0
395987,0
328673,0
221315,0
343547,0
391624,0
417677,0
114059,0
106414,0
268993,0
132561,0
445909,0
155913,0
212825,0
173052,0
250605,0
136156,0
377693,1
295170,0
121402,0
104847,0
409638,0
278397,0
404873,0
392821,0
177859,0
245975,0
455870,0
382065,0
153740,0
213809,0
206802,0
170205,0
195730,0
329664,0
273041,1
348758,0
453746,0
201248,0
135631,0
164561,0
105915,0
225679,0
288500,0
144519,0
421485,0
246606,0
371519,0
351555,0
366675,0
454907,0
108060,0
187471,0
445717,0
179816,0
221584,0
246365,0
387491,0
315265,1
117883,1
271186,1
132210,0
367576,0
174499,0
204801,0
183580,0
170238,0
132081,0
374464,0
155761,0
204631,0
204577,1
146435,0
384985,0
324534,0
181121,0
226157,0
195021,0
164969,0
334383,0
217818,0
130557,0
328939,1
339133,1
192515,0
277455,0
412979,0
247959,1
391100,1
380150,0
141774,0
153437,0
110756,0
367298,0
290836,0
443785,0
380036,0
275785,0
161653,0
391804,0
367463,0
343856,0
164131,0
244568,1
217825,0
323623,0
419603,0
211111,0
127710,0
151769,0
411390,0
122211,0
384142,0
127268,0
397917,0
203768,0
191997,0
330494,0
427651,0
373344,0
103522,0
110062,0
160265,0
392143,0
422414,0
226799,0
432782,0
335894,0
216756,0
279000,1
151671,1
414065,0
321628,0
276350,0
114401,0
403020,1
158607,0
380093,0
442654,0
264746,0
431249,0
307514,0
355373,0
126200,0
426625,0
186732,0
208641,0
301540,1
390337,0
293489,0
214504,1
183547,0
223335,1
298616,1
280180,0
194855,0
350043,0
267467,0
180071,1
433483,0
187226,0
174460,0
358088,0
228048,0
236719,1
260321,0
239721,0
449746,0
263115,1
283549,0
318110,0
141960,0
364705,0
286738,0
139450,0
133222,0
298031,0
278772,0
315649,0
220138,0
330754,0
370302,0
125979,0
422142,0
362392,0
385286,0
438225,0
130127,0
329913,0
114655,0
337402,0
358440,0
278994,0
327967,0
150528,0
217099,0
229307,0
395377,0
345627,0
315019,0
103826,0
355936,0
164016,0
390668,0
437989,0
228651,0
444251,0
349169,1
286920,0
182083,0
351412,0
185954,0
185133,0
396822,1
334560,0
133610,0
193564,0
239753,0
133267,0
249947,0
283487,0
156886,0
216396,0
316257,0
372685,0
449061,1
144681,0
281668,0
411581,0
141686,0
245387,0
282918,0
126272,1
171863,0
190353,0
124164,0
434047,0
318955,0
138071,0
272226,1
387619,0
238007,1
267105,0
455978,0
409109,0
258756,0
158103,0
271307,0
159023,0
275000,0
204721,0
286991,0
350430,0
214492,1
334140,0
451901,0
417832,0
142494,0
392895,0
345156,0
163474,0
354825,0
314718,0
223044,0
455572,0
221448,0
196878,0
431599,0
243505,0
408230,0
146071,0
300698,0
206469,0
269625,0
131195,0
144969,0
211962,0
446521,0
252251,0
227194,1
248168,0
140891,1
276017,0
317098,0
179002,0
439188,0
226421,0
422736,0
385155,0
335528,0
110437,0
257126,0
350702,1
333005,0
320020,0
344710,0
420796,0
333367,0
100086,0
358357,0
269982,0
103576,0
259647,0
152338,0
169178,0
340589,0
301681,0
151980,0
312246,1
395404,0
410465,0
251099,0
356111,1
365011,0
442771,0
287237,0
188934,0
229806,0
298562,0
124925,0
412549,0
209261,0
346834,1
131721,0
447239,0
243122,0
298189,1
250485,0
448063,0
294799,0
162684,0
400982,0
434458,0
230543,0
183093,0
366862,0
434017,1
378007,0
349455,0
350568,0
375192,0
146958,0
418180,0
167366,0
141784,0
392627,0
208852,0
384418,0
143900,0
276407,0
158569,0
233474,0
411568,0
339171,0
204447,0
195741,0
407415,0
219353,0
445191,0
200080,0
363930,0
191056,0
280639,0
352172,0
285686,0
329184,0
104873,0
106279,0
108748,0
265540,0
163920,0
227331,0
341745,0
360995,0
267418,0
396101,0
234132,0
232243,0
289400,0
230611,0
342975,0
114615,0
371880,0
211785,0
268915,0
292310,0
157702,0
367675,0
395002,0
373964,0
334593,0
296343,0
189714,0
253084,0
133933,0
149169,0
345850,0
421091,0
330105,0
299853,0
191065,0
232151,0
230197,0
155063,1
200690,0
183024,0
336683,0
414723,0
284363,0
388317,0
416004,1
351395,0
277663,0
135593,0
222538,0
221018,0
439308,0
374072,0
129233,0
450092,0
237932,0
134826,0
377357,0
431964,0
285072,0
236204,0
250008,1
364208,0
261024,0
275883,0
254216,0
131746,0
328188,0
297678,0
452060,0
325506,0
112263,0
102714,0
207571,0
362250,0
142797,1
442502,0
297241,0
388818,0
392607,0
252370,0
250618,0
126908,0
298931,0
174552,0
304821,0
345410,0
402222,1
383483,0
136897,0
393144,0
353365,0
445823,0
330076,0
283926,1
288104,0
297747,0
275441,0
285823,0
261934,0
230800,0
377800,0
232918,0
271146,0
143482,0
186050,0
159772,0
148378,0
288629,0
375429,0
351894,0
179642,0
325870,0
341956,0
244608,0
154592,0
134037,0
123872,0
312905,0
213155,0
272855,0
152201,0
400747,0
132309,0
398258,0
449496,0
415040,0
392467,0
151218,0
325116,0
259650,0
388582,0
454771,0
317911,0
304541,1
306496,0
383112,0
207767,0
355539,0
278521,0
416583,0
191221,0
222466,0
304883,0
365292,0
222414,0
319705,0
291751,0
418090,0
119738,0
441572,1
360408,0
225729,0
145590,0
114450,0
350151,0
160641,0
250506,1
157225,0
149902,0
325373,0
186653,0
218432,0
361298,0
415863,0
261518,0
368526,0
321115,0
309058,0
154999,0
252026,0
455427,0
279489,0
137007,0
228135,0
242021,0
262342,0
290596,0
369947,0
236533,0
353622,0
355883,0
174572,1
416099,0
237641,0
184287,0
168388,0
201170,0
203896,0
146904,0
418736,0
455495,0
331940,0
172482,0
283331,1
324518,0
330397,1
275027,1
105486,0
100831,0
385219,0
283571,0
122339,0
276500,0
297063,0
173701,0
179121,0
112699,0
300542,0
237811,0
262098,0
406454,0
404720,0
230410,0
263323,0
323027,0
265388,0
371914,0
386887,0
356323,0
208997,0
376948,0
216769,0
347487,0
441259,0
280136,1
373268,0
192820,1
110922,0
389305,0
332328,0
162441,0
127212,0
324487,0
132244,0
371319,0
312587,0
430596,0
298989,0
303561,0
224786,1
335442,1
186819,0
437331,0
408067,0
434412,0
235178,0
108544,0
377627,0
194151,0
116767,0
315719,0
299466,0
111425,0
366719,0
165044,0
410313,0
440132,0
320298,0
248746,0
190603,0
164906,0
258073,0
102130,0
298288,0
251904,0
337456,1
243495,1
133810,0
242806,0
103150,0
426213,0
141308,0
280933,0
116558,0
428921,0
268592,0
413959,0
398273,0
315794,0
186499,0
284186,0
364143,0
213315,0
292512,0
351516,0
101013,0
174894,0
207378,0
285032,0
449389,0
364253,1
347696,0
200820,0
281477,0
290096,0
219934,0
306387,0
318466,0
249858,0
189816,0
327872,0
202589,0
122244,0
320687,0
238010,0
238616,0
121838,0
131955,0
400218,0
453002,0
164481,0
263223,0
397628,0
277551,0
371882,0
410075,0
102075,0
158880,0
352880,1
118634,0
381073,0
358760,0
446258,0
371125,0
105392,0
376850,0
369478,0
208882,0
144042,0
278974,0
164406,0
131991,0
416806,1
288217,0
302832,1
285491,0
306979,0
200694,0
451523,0
224529,0
193603,0
357062,0
207664,0
260006,0
126942,0
224465,0
265236,0
261889,0
119703,0
421121,0
375882,0
143028,0
204455,0
126350,0
115274,0
147728,0
105620,0
372403,0
387909,0
272122,0
335545,0
258217,1
265721,0
417371,0
325101,0
409419,0
424299,0
445138,0
224148,0
448452,0
434402,0
204257,0
117106,1
400038,0
161748,0
219557,0
286338,0
155089,0
239969,0
340985,0
196557,0
387056,0
265913,0
128158,0
258422,0
368828,0
409995,0
330131,0
420082,0
340126,0
415376,0
170938,0
159781,0
191427,0
315248,0
235696,0
239450,0
134409,0
243419,0
192075,0
337137,0
212367,0
411415,0
121299,0
378504,0
252269,0
330073,0
166948,0
375452,0
152053,0
258161,0
253690,0
156617,0
321282,1
276830,0
105560,0
346157,0
123906,0
363619,0
359637,0
270018,0
351818,0
444800,0
192436,0
199515,0
374931,1
308313,1
129031,0
267691,0
304684,0
333293,0
323820,0
254791,0
156264,0
286418,0
443153,0
154213,0
173815,0
182379,0
356770,1
218721,0
282347,0
259831,0
404269,0
189102,0
146289,0
376033,0
309027,0
450625,0
224654,0
213515,0
285765,0
196467,0
190745,0
431716,0
234870,0
305883,0
389800,0
238593,0
236779,0
415778,0
426238,0
263201,0
381771,1
215484,0
224121,0
211049,0
370497,0
162246,0
101613,0
152434,0
351941,0
130273,0
434758,0
315163,0
117611,0
276375,0
141763,0
123386,0
406182,0
199952,0
293414,0
129363,0
252869,1
364101,0
423462,0
255184,0
378281,0
119273,1
106113,0
227449,0
119257,0
185596,0
451011,0
379800,0
329877,0
224941,0
105907,0
206072,0
292704,0
357358,0
290864,0
112765,0
154370,0
438003,0
336250,0
374981,0
129896,0
243179,1
139551,1
448594,0
294650,0
171798,0
110044,0
328418,0
281121,0
314485,0
202335,0
393681,0
137044,0
185430,0
356128,0
215417,0
440651,0
265975,0
366961,1
233867,0
383676,0
342276,0
385651,0
455796,0
439300,0
185021,0
408272,0
144517,1
218997,0
130082,0
445263,0
180715,0
173971,0
442324,0
419763,0
345351,0
194617,0
319125,0
142069,0
233118,0
357541,1
318477,1
322335,0
248199,0
238030,0
240534,0
239972,0
387875,0
209399,0
442177,0
222651,0
315562,0
131279,0
130547,0
306760,0
144250,0
355543,1
328162,1
386733,0
448062,0
254896,0
142657,0
218415,0
114551,0
180355,0
425858,0
131317,0
124765,0
223505,0
383113,0
318895,0
359189,0
192160,0
282782,0
358502,1
417170,1
148715,0
220742,0
216782,0
378157,0
436492,0
403079,0
166935,0
313333,0
144892,0
271085,0
383950,0
256805,0
163763,1
392066,0
360380,0
314879,1
148335,0
287960,0
307422,0
437726,0
183664,0
290165,0
277232,0
450327,0
279534,0
398501,0
441982,0
313499,0
202389,1
113428,0
346068,0
445786,0
102278,0
191947,0
428113,0
371247,0
359057,0
368837,0
135794,1
374450,0
266789,0
113757,0
166225,0
448914,0
324450,0
312065,0
327698,0
380930,0
394672,0
336775,0
311424,0
255025,0
236203,0
206010,0
453723,0
235734,0
289930,0
357677,0
139432,0
319801,0
425680,0
137355,0
340693,0
326848,0
229756,0
349275,0
274235,1
102803,0
338691,0
100353,0
166005,0
388654,1
115607,0
135172,0
348508,1
176374,0
310506,0
401681,0
160709,0
429875,0
433218,0
407508,0
259503,0
125288,0
126378,0
284686,0
336840,0
188141,0
260768,0
368065,0
384035,0
405707,0
234416,0
378596,0
448065,0
419466,0
342009,1
402971,0
416109,0
377809,0
363614,0
235441,0
107591,0
345182,0
381196,0
347325,0
341007,0
142056,0
214974,0
117673,1
175945,0
358560,0
120324,0
258720,0
182383,0
142292,1
157766,0
323072,0
327400,0
295167,0
425927,0
307352,0
257886,0
284794,0
248724,0
311075,0
431404,0
168841,0
209242,0
383597,0
344319,0
415433,0
220944,0
229582,0
290318,0
149111,0
209368,0
363182,0
147210,0
239560,0
295547,0
220693,0
199707,0
137887,0
316474,0
164867,0
155956,0
135088,1
378801,0
188773,0
350047,0
296994,0
386465,0
105624,0
151658,1
376738,0
445069,0
375767,0
205683,0
254293,0
185271,0
204410,0
370060,0
261931,0
106776,0
313174,0
197522,0
368452,0
365220,0
431072,0
361661,0
407015,0
242805,1
405799,0
293725,0
268676,0
354925,0
437535,0
262297,0
229585,0
118042,0
445179,0
310923,0
293901,0
143451,0
369944,0
212404,0
435291,0
197429,0
374836,0
425788,0
366162,0
369390,1
162532,0
264475,0
454806,0
133197,0
346237,0
138805,0
237866,0
298124,0
364305,0
115276,0
357988,0
454569,0
412138,0
350439,0
395388,0
275223,0
266884,0
343305,1
186220,0
224997,0
139753,0
427692,0
115728,0
430777,1
249766,0
156053,1
160637,0
423179,0
295250,0
215051,1
249743,0
296991,0
263009,0
350269,0
404542,0
338802,0
203937,0
355299,0
282180,0
276673,0
200999,0
266828,0
287529,0
409751,0
333906,0
352801,0
407277,1
109009,0
223215,0
227536,0
256831,0
293817,0
111066,0
129855,0
250638,0
323648,0
329399,0
408631,0
433172,1
346718,0
408374,0
423308,0
108720,0
261671,0
293701,0
161590,0
258453,0
121644,0
350219,0
310931,0
375919,0
263436,0
347187,0
233930,0
233807,0
366959,0
391042,0
203934,0
298085,0
179755,0
212518,0
397026,0
439257,0
200580,0
428069,1
407125,0
270520,0
224813,0
111737,0
210014,0
201764,0
253388,0
326936,0
325362,0
103961,0
286082,0
222479,0
273036,0
436676,0
326445,0
261444,0
253386,1
223405,0
408493,0
394840,0
255578,0
196595,0
114792,0
193298,0
242533,0
327112,0
174445,0
428278,0
157995,0
234411,1
453876,0
387818,0
301357,0
384451,0
399691,1
297296,1
239286,0
125900,0
380088,0
299642,0
271092,0
167741,0
168739,0
273568,0
449707,0
316340,0
377165,0
342365,0
117364,0
387394,0
397952,0
361490,0
320689,0
376600,0
317751,0
399022,0
451839,0
305398,0
317607,0
259904,1
106661,0
411603,0
399724,1
174511,0
308517,0
203563,0
168955,0
381254,0
107127,0
148467,0
226209,0
139563,0
254839,0
340923,0
319538,0
303073,0
257015,0
448794,0
276154,0
452144,0
331161,0
243982,0
153638,0
259251,0
404612,0
347141,1
334913,0
196454,0
232704,0
405732,0
451588,0
440248,0
309798,0
376958,0
383971,0
326394,0
453879,1
235943,0
113068,0
439198,0
437279,0
410619,0
243386,0
396876,0
374749,0
121436,0
325561,1
204871,0
433605,0
241602,1
129385,0
241918,0
395134,0
228705,1
179654,0
382541,0
201157,0
101392,0
331882,0
300024,0
358019,1
271663,0
302482,0
389966,0
279170,0
278938,0
387235,0
100722,0
158702,1
217786,0
374299,0
230717,0
285981,0
347165,0
150834,0
424392,0
365657,0
145088,0
111026,0
288279,0
369294,0
250728,0
158009,0
312670,0
300913,0
360313,0
373771,0
350414,0
394931,0
440361,0
356489,1
321467,0
132135,0
121193,0
107514,0
344608,0
398614,0
182703,0
293873,0
397426,0
239991,0
274057,0
238826,0
355820,0
120736,0
113496,0
415331,0
363205,0
159346,0
407718,0
171929,0
234613,0
317812,0
266598,0
196833,0
375219,0
